return_id,original_order_id,return_date,return_month,customer_id,employee_id,product_id,region,province,return_quantity,unit_price,return_amount,return_reason,status
RET000696,ORD0048948,2024-09-19,9,CUS00934,EMP1011,PRD0015,Miền Bắc,Nam Định,10,9000,90000,Hàng vỡ vận chuyển,Đang xử lý
RET000697,ORD0020991,2024-07-12,7,CUS01860,EMP1038,PRD0057,Miền Trung,Quảng Ngãi,7,50000,350000,Hàng vỡ vận chuyển,Đã xử lý
RET000698,ORD0014206,2024-11-27,11,CUS01167,EMP1041,PRD0080,Miền Trung,Huế,22,12000,264000,Không đúng đơn hàng,Đang xử lý
RET000699,ORD0050598,2024-03-01,3,CUS01091,EMP1010,PRD0046,Miền Bắc,Hải Dương,1,35000,35000,Không đúng đơn hàng,Đã xử lý
RET000700,ORD0059007,2024-09-15,9,CUS00573,EMP1041,PRD0069,Miền Trung,Huế,18,40000,720000,Sai sản phẩm,Đang xử lý
RET000701,ORD0046662,2024-12-31,12,CUS01590,EMP1079,PRD0061,Miền Nam,TP.HCM,10,9000,90000,Sai sản phẩm,Đã xử lý
RET000702,ORD0039469,2024-12-21,12,CUS00236,EMP1022,PRD0099,Miền Bắc,Nam Định,32,25000,800000,Hàng hết hạn,Đã xử lý
RET000703,ORD0048867,2024-11-07,11,CUS00241,EMP1061,PRD0066,Miền Nam,Đồng Nai,20,18000,360000,Khách từ chối nhận,Đã xử lý
RET000704,ORD0016525,2024-11-07,11,CUS00476,EMP1040,PRD0084,Miền Trung,Khánh Hòa,18,10000,180000,Hàng lỗi,Đã xử lý
RET000705,ORD0057603,2024-11-20,11,CUS00874,EMP1031,PRD0002,Miền Bắc,Hưng Yên,44,9000,396000,Hàng vỡ vận chuyển,Đã xử lý
RET000706,ORD0014569,2024-06-18,6,CUS00420,EMP1022,PRD0002,Miền Bắc,Hải Phòng,6,9000,54000,Không đúng đơn hàng,Từ chối
RET000707,ORD0021387,2024-04-30,4,CUS01803,EMP1088,PRD0016,Miền Nam,Bình Phước,20,40000,800000,Khách từ chối nhận,Đã xử lý
RET000708,ORD0022380,2024-06-30,6,CUS01877,EMP1079,PRD0028,Miền Nam,Bình Dương,23,15000,345000,Hàng vỡ vận chuyển,Đã xử lý
RET000709,ORD0017749,2024-02-25,2,CUS01272,EMP1054,PRD0057,Miền Nam,Đồng Nai,2,50000,100000,Hàng vỡ vận chuyển,Đã xử lý
RET000710,ORD0025182,2024-11-11,11,CUS01140,EMP1039,PRD0091,Miền Trung,Khánh Hòa,9,12000,108000,Hàng hết hạn,Đã xử lý
RET000711,ORD0052230,2024-07-30,7,CUS00924,EMP1011,PRD0026,Miền Bắc,Hải Dương,4,15000,60000,Khách từ chối nhận,Từ chối
RET000712,ORD0034637,2024-09-29,9,CUS01727,EMP1047,PRD0077,Miền Trung,Nghệ An,1,10000,10000,Không đúng đơn hàng,Đã xử lý
RET000713,ORD0055176,2024-02-24,2,CUS01335,EMP1101,PRD0078,Miền Nam,Tiền Giang,9,10000,90000,Hàng vỡ vận chuyển,Đã xử lý
RET000714,ORD0036121,2024-01-26,1,CUS01140,EMP1039,PRD0081,Miền Trung,Khánh Hòa,13,30000,390000,Sai sản phẩm,Đã xử lý
RET000715,ORD0055433,2024-12-31,12,CUS01376,EMP1036,PRD0031,Miền Trung,Khánh Hòa,11,35000,385000,Hàng vỡ vận chuyển,Đã xử lý
RET000716,ORD0036180,2024-06-21,6,CUS01970,EMP1060,PRD0037,Miền Nam,Long An,16,15000,240000,Khách từ chối nhận,Đã xử lý
RET000717,ORD0033455,2024-04-12,4,CUS01140,EMP1039,PRD0057,Miền Trung,Khánh Hòa,13,50000,650000,Hàng hết hạn,Đang xử lý
RET000718,ORD0029213,2024-08-03,8,CUS00516,EMP1016,PRD0052,Miền Bắc,Bắc Ninh,5,9000,45000,Khách từ chối nhận,Đã xử lý
RET000719,ORD0055134,2024-06-27,6,CUS01590,EMP1079,PRD0071,Miền Nam,TP.HCM,1,12000,12000,Hàng lỗi,Đã xử lý
RET000720,ORD0050948,2024-06-05,6,CUS01797,EMP1094,PRD0022,Miền Nam,Đồng Nai,3,15000,45000,Hàng lỗi,Đã xử lý
RET000721,ORD0037066,2024-10-24,10,CUS00862,EMP1045,PRD0014,Miền Trung,Quảng Nam,21,30000,630000,Hàng vỡ vận chuyển,Đang xử lý
RET000722,ORD0057094,2024-02-10,2,CUS00513,EMP1040,PRD0012,Miền Trung,Khánh Hòa,22,12000,264000,Hàng lỗi,Đã xử lý
RET000723,ORD0030990,2024-06-02,6,CUS00234,EMP1040,PRD0034,Miền Trung,Quảng Nam,2,8500,17000,Hàng vỡ vận chuyển,Đã xử lý
RET000724,ORD0053081,2024-04-02,4,CUS01577,EMP1105,PRD0015,Miền Nam,TP.HCM,41,9000,369000,Hàng hết hạn,Đang xử lý
RET000725,ORD0028133,2024-11-30,11,CUS01468,EMP1044,PRD0090,Miền Trung,Khánh Hòa,2,18000,36000,Không đúng đơn hàng,Đã xử lý
RET000726,ORD0054547,2024-04-07,4,CUS00220,EMP1025,PRD0085,Miền Bắc,Quảng Ninh,24,9000,216000,Khách từ chối nhận,Đã xử lý
RET000727,ORD0054756,2024-09-03,9,CUS01274,EMP1040,PRD0055,Miền Trung,Huế,20,8500,170000,Hàng hết hạn,Đang xử lý
RET000728,ORD0045507,2024-07-30,7,CUS01195,EMP1065,PRD0015,Miền Nam,Bình Dương,45,9000,405000,Không đúng đơn hàng,Đã xử lý
RET000729,ORD0020459,2024-08-29,8,CUS00613,EMP1028,PRD0093,Miền Bắc,Quảng Ninh,31,40000,1240000,Hàng hết hạn,Đang xử lý
RET000730,ORD0040985,2024-07-20,7,CUS01233,EMP1050,PRD0007,Miền Trung,Nghệ An,43,50000,2150000,Hàng lỗi,Đã xử lý
RET000731,ORD0036893,2024-05-27,5,CUS01195,EMP1065,PRD0094,Miền Nam,Bình Dương,14,35000,490000,Khách từ chối nhận,Đã xử lý
RET000732,ORD0032775,2024-01-23,1,CUS01860,EMP1038,PRD0093,Miền Trung,Quảng Ngãi,54,40000,2160000,Hàng lỗi,Đã xử lý
RET000733,ORD0028357,2024-12-18,12,CUS00573,EMP1041,PRD0013,Miền Trung,Huế,2,40000,80000,Sai sản phẩm,Đã xử lý
RET000734,ORD0042286,2024-05-27,5,CUS01443,EMP1013,PRD0047,Miền Bắc,Hải Dương,3,20000,60000,Sai sản phẩm,Đã xử lý
RET000735,ORD0014420,2024-03-17,3,CUS01590,EMP1079,PRD0082,Miền Nam,TP.HCM,15,12000,180000,Khách từ chối nhận,Đang xử lý
RET000736,ORD0046098,2024-01-26,1,CUS01590,EMP1079,PRD0026,Miền Nam,TP.HCM,26,15000,390000,Hàng vỡ vận chuyển,Đã xử lý
RET000737,ORD0017021,2024-09-01,9,CUS01122,EMP1040,PRD0091,Miền Trung,Huế,24,12000,288000,Không đúng đơn hàng,Đã xử lý
RET000738,ORD0028347,2024-01-19,1,CUS00614,EMP1089,PRD0063,Miền Nam,Bình Dương,5,9000,45000,Khách từ chối nhận,Đã xử lý
RET000739,ORD0054116,2024-03-17,3,CUS01806,EMP1015,PRD0054,Miền Bắc,Quảng Ninh,22,10000,220000,Khách từ chối nhận,Đã xử lý
RET000740,ORD0045123,2024-12-14,12,CUS00574,EMP1044,PRD0075,Miền Trung,Nghệ An,30,35000,1050000,Khách từ chối nhận,Đã xử lý
RET000741,ORD0040387,2024-04-29,4,CUS00166,EMP1039,PRD0092,Miền Trung,Đà Nẵng,9,12000,108000,Sai sản phẩm,Đã xử lý
RET000742,ORD0022065,2024-01-17,1,CUS00573,EMP1041,PRD0011,Miền Trung,Huế,23,25000,575000,Sai sản phẩm,Đã xử lý
RET000743,ORD0041375,2024-02-11,2,CUS00169,EMP1048,PRD0094,Miền Trung,Nghệ An,42,35000,1470000,Hàng hết hạn,Đã xử lý
RET000744,ORD0055687,2024-04-29,4,CUS00912,EMP1057,PRD0076,Miền Nam,Vũng Tàu,21,9000,189000,Hàng lỗi,Đã xử lý
RET000745,ORD0023974,2024-09-10,9,CUS00513,EMP1040,PRD0062,Miền Trung,Khánh Hòa,39,20000,780000,Khách từ chối nhận,Đã xử lý
RET000746,ORD0043352,2024-03-14,3,CUS01460,EMP1035,PRD0022,Miền Trung,Huế,1,15000,15000,Hàng lỗi,Đã xử lý
RET000747,ORD0039401,2024-12-20,12,CUS01177,EMP1007,PRD0035,Miền Bắc,Hải Dương,27,18000,486000,Sai sản phẩm,Đã xử lý
RET000748,ORD0046329,2024-03-07,3,CUS01573,EMP1036,PRD0007,Miền Trung,Khánh Hòa,1,50000,50000,Hàng lỗi,Đã xử lý
RET000749,ORD0056446,2024-05-21,5,CUS00001,EMP1090,PRD0081,Miền Nam,Bình Dương,1,30000,30000,Không đúng đơn hàng,Đã xử lý
RET000750,ORD0021865,2024-04-20,4,CUS00629,EMP1061,PRD0096,Miền Nam,Bình Dương,10,35000,350000,Hàng hết hạn,Đã xử lý
RET000751,ORD0058526,2024-05-13,5,CUS00912,EMP1057,PRD0012,Miền Nam,Vũng Tàu,22,12000,264000,Sai sản phẩm,Đã xử lý
RET000752,ORD0037419,2024-02-04,2,CUS00436,EMP1002,PRD0041,Miền Bắc,Hải Dương,9,9000,81000,Khách từ chối nhận,Đã xử lý
RET000753,ORD0023249,2024-09-13,9,CUS00507,EMP1015,PRD0005,Miền Bắc,Bắc Ninh,4,50000,200000,Khách từ chối nhận,Đã xử lý
RET000754,ORD0022065,2024-01-20,1,CUS00573,EMP1041,PRD0043,Miền Trung,Huế,32,40000,1280000,Không đúng đơn hàng,Đã xử lý
RET000755,ORD0038426,2024-11-09,11,CUS00912,EMP1057,PRD0089,Miền Nam,Vũng Tàu,9,35000,315000,Không đúng đơn hàng,Đang xử lý
RET000756,ORD0022911,2024-08-23,8,CUS01868,EMP1044,PRD0038,Miền Trung,Quảng Ngãi,21,10000,210000,Hàng hết hạn,Đã xử lý
RET000757,ORD0011386,2024-01-20,1,CUS00394,EMP1092,PRD0084,Miền Nam,Cần Thơ,5,10000,50000,Hàng hết hạn,Đã xử lý
RET000758,ORD0048839,2024-03-12,3,CUS01979,EMP1049,PRD0061,Miền Trung,Bình Định,4,9000,36000,Không đúng đơn hàng,Đang xử lý
RET000759,ORD0055303,2024-08-25,8,CUS01590,EMP1079,PRD0056,Miền Nam,TP.HCM,19,10000,190000,Hàng hết hạn,Đã xử lý
RET000760,ORD0044617,2024-06-27,6,CUS01942,EMP1038,PRD0047,Miền Trung,Quảng Ngãi,35,20000,700000,Sai sản phẩm,Đã xử lý
RET000761,ORD0032972,2024-12-26,12,CUS00538,EMP1072,PRD0096,Miền Nam,Đồng Nai,24,35000,840000,Không đúng đơn hàng,Đã xử lý
RET000762,ORD0019448,2024-08-20,8,CUS00513,EMP1040,PRD0077,Miền Trung,Khánh Hòa,3,10000,30000,Không đúng đơn hàng,Đang xử lý
RET000763,ORD0029760,2024-10-11,10,CUS01907,EMP1033,PRD0050,Miền Bắc,Hải Phòng,9,9000,81000,Sai sản phẩm,Đã xử lý
RET000764,ORD0059728,2024-06-20,6,CUS00574,EMP1044,PRD0007,Miền Trung,Nghệ An,3,50000,150000,Không đúng đơn hàng,Đã xử lý
RET000765,ORD0037376,2024-03-20,3,CUS00761,EMP1111,PRD0036,Miền Nam,Bình Phước,35,30000,1050000,Khách từ chối nhận,Đã xử lý
RET000766,ORD0020056,2024-09-11,9,CUS01814,EMP1037,PRD0100,Miền Trung,Quảng Ngãi,26,10000,260000,Hàng vỡ vận chuyển,Từ chối
RET000767,ORD0012914,2024-02-06,2,CUS00619,EMP1081,PRD0091,Miền Nam,Vũng Tàu,8,12000,96000,Không đúng đơn hàng,Đang xử lý
RET000768,ORD0059853,2024-11-23,11,CUS01581,EMP1028,PRD0005,Miền Bắc,Hà Nội,2,50000,100000,Khách từ chối nhận,Đã xử lý
RET000769,ORD0024607,2024-06-09,6,CUS00826,EMP1033,PRD0005,Miền Bắc,Thái Bình,14,50000,700000,Hàng vỡ vận chuyển,Đã xử lý
RET000770,ORD0055265,2024-02-06,2,CUS01864,EMP1042,PRD0029,Miền Trung,Đà Nẵng,4,20000,80000,Hàng hết hạn,Đã xử lý
RET000771,ORD0033841,2024-05-28,5,CUS01140,EMP1039,PRD0091,Miền Trung,Khánh Hòa,12,12000,144000,Hàng lỗi,Đã xử lý
RET000772,ORD0051535,2024-03-04,3,CUS00573,EMP1041,PRD0047,Miền Trung,Huế,8,20000,160000,Sai sản phẩm,Đã xử lý
RET000773,ORD0036237,2024-12-31,12,CUS01414,EMP1085,PRD0048,Miền Nam,Bình Dương,14,12000,168000,Không đúng đơn hàng,Đã xử lý
RET000774,ORD0057434,2024-04-07,4,CUS01755,EMP1038,PRD0012,Miền Trung,Nghệ An,33,12000,396000,Hàng lỗi,Đã xử lý
RET000775,ORD0043579,2024-08-28,8,CUS00444,EMP1058,PRD0045,Miền Nam,Long An,2,18000,36000,Không đúng đơn hàng,Đã xử lý
RET000776,ORD0012138,2024-11-21,11,CUS01936,EMP1086,PRD0043,Miền Nam,Long An,34,40000,1360000,Hàng hết hạn,Đã xử lý
RET000777,ORD0035181,2024-06-07,6,CUS00989,EMP1029,PRD0088,Miền Bắc,Hải Dương,54,50000,2700000,Sai sản phẩm,Đang xử lý
RET000778,ORD0032498,2024-11-09,11,CUS00912,EMP1057,PRD0047,Miền Nam,Vũng Tàu,14,20000,280000,Khách từ chối nhận,Đã xử lý
RET000779,ORD0040456,2024-02-18,2,CUS00574,EMP1044,PRD0051,Miền Trung,Nghệ An,45,8500,382500,Hàng hết hạn,Đã xử lý
RET000780,ORD0019029,2024-09-04,9,CUS00773,EMP1021,PRD0003,Miền Bắc,Thái Bình,1,15000,15000,Hàng vỡ vận chuyển,Đang xử lý
RET000781,ORD0014625,2024-02-19,2,CUS00130,EMP1048,PRD0065,Miền Trung,Đà Nẵng,1,20000,20000,Khách từ chối nhận,Đã xử lý
RET000782,ORD0020593,2024-12-25,12,CUS00806,EMP1038,PRD0034,Miền Trung,Quảng Ngãi,3,8500,25500,Khách từ chối nhận,Đã xử lý
RET000783,ORD0031810,2024-07-26,7,CUS01877,EMP1079,PRD0052,Miền Nam,Bình Dương,44,9000,396000,Hàng hết hạn,Đã xử lý
RET000784,ORD0042301,2024-08-20,8,CUS01195,EMP1065,PRD0094,Miền Nam,Bình Dương,6,35000,210000,Hàng lỗi,Đã xử lý
RET000785,ORD0053349,2024-08-03,8,CUS01132,EMP1050,PRD0059,Miền Trung,Quảng Ngãi,20,15000,300000,Khách từ chối nhận,Đã xử lý
RET000786,ORD0034890,2024-08-14,8,CUS00815,EMP1110,PRD0050,Miền Nam,Tiền Giang,20,9000,180000,Khách từ chối nhận,Đã xử lý
RET000787,ORD0059294,2024-11-26,11,CUS01229,EMP1038,PRD0029,Miền Trung,Khánh Hòa,19,20000,380000,Hàng hết hạn,Đã xử lý
RET000788,ORD0054805,2024-05-17,5,CUS00437,EMP1021,PRD0023,Miền Bắc,Hà Nội,9,35000,315000,Hàng hết hạn,Đã xử lý
RET000789,ORD0051862,2024-02-27,2,CUS00573,EMP1041,PRD0045,Miền Trung,Huế,3,18000,54000,Hàng lỗi,Đã xử lý
RET000790,ORD0026088,2024-10-21,10,CUS00285,EMP1110,PRD0024,Miền Nam,Bình Phước,9,40000,360000,Hàng hết hạn,Đã xử lý
RET000791,ORD0025816,2024-02-20,2,CUS00461,EMP1060,PRD0097,Miền Nam,Tiền Giang,15,8500,127500,Không đúng đơn hàng,Đã xử lý
RET000792,ORD0053088,2024-10-19,10,CUS00243,EMP1111,PRD0007,Miền Nam,Cần Thơ,3,50000,150000,Hàng lỗi,Đã xử lý
RET000793,ORD0026238,2024-04-20,4,CUS00573,EMP1041,PRD0001,Miền Trung,Huế,27,12000,324000,Hàng vỡ vận chuyển,Đã xử lý
RET000794,ORD0010889,2024-07-09,7,CUS00874,EMP1031,PRD0027,Miền Bắc,Hưng Yên,6,35000,210000,Hàng lỗi,Đã xử lý
RET000795,ORD0043586,2024-02-14,2,CUS01214,EMP1015,PRD0063,Miền Bắc,Bắc Ninh,18,9000,162000,Khách từ chối nhận,Đang xử lý
RET000796,ORD0021074,2024-05-21,5,CUS00420,EMP1022,PRD0094,Miền Bắc,Hải Phòng,40,35000,1400000,Hàng vỡ vận chuyển,Từ chối
RET000797,ORD0040075,2024-05-29,5,CUS01148,EMP1053,PRD0066,Miền Nam,Bình Dương,5,18000,90000,Hàng vỡ vận chuyển,Đang xử lý
RET000798,ORD0046318,2024-12-21,12,CUS01886,EMP1018,PRD0049,Miền Bắc,Quảng Ninh,26,8500,221000,Khách từ chối nhận,Đã xử lý
RET000799,ORD0019059,2024-09-05,9,CUS00912,EMP1057,PRD0036,Miền Nam,Vũng Tàu,2,30000,60000,Hàng hết hạn,Đã xử lý
RET000800,ORD0023455,2024-03-30,3,CUS01177,EMP1007,PRD0049,Miền Bắc,Hải Dương,7,8500,59500,Hàng vỡ vận chuyển,Đã xử lý
RET000801,ORD0056291,2024-04-10,4,CUS01547,EMP1081,PRD0047,Miền Nam,Đồng Nai,15,20000,300000,Sai sản phẩm,Đang xử lý
RET000802,ORD0012158,2024-08-21,8,CUS00018,EMP1016,PRD0008,Miền Bắc,Hà Nội,12,18000,216000,Sai sản phẩm,Từ chối
RET000803,ORD0038884,2024-09-21,9,CUS00002,EMP1041,PRD0046,Miền Trung,Quảng Ngãi,29,35000,1015000,Hàng lỗi,Đã xử lý
RET000804,ORD0040582,2024-09-10,9,CUS01590,EMP1079,PRD0079,Miền Nam,TP.HCM,41,25000,1025000,Khách từ chối nhận,Đã xử lý
RET000805,ORD0047664,2024-10-08,10,CUS00912,EMP1057,PRD0028,Miền Nam,Vũng Tàu,3,15000,45000,Khách từ chối nhận,Đang xử lý
RET000806,ORD0045344,2024-10-21,10,CUS01396,EMP1038,PRD0007,Miền Trung,Quảng Ngãi,1,50000,50000,Hàng hết hạn,Đang xử lý
RET000807,ORD0016110,2024-09-14,9,CUS00452,EMP1038,PRD0063,Miền Trung,Khánh Hòa,10,9000,90000,Hàng vỡ vận chuyển,Đang xử lý
RET000808,ORD0026229,2024-12-18,12,CUS01980,EMP1050,PRD0086,Miền Trung,Quảng Ngãi,1,18000,18000,Hàng vỡ vận chuyển,Đang xử lý
RET000809,ORD0046631,2024-09-13,9,CUS01214,EMP1015,PRD0099,Miền Bắc,Bắc Ninh,32,25000,800000,Hàng hết hạn,Đã xử lý
RET000810,ORD0016005,2024-06-25,6,CUS01195,EMP1065,PRD0024,Miền Nam,Bình Dương,5,40000,200000,Hàng hết hạn,Đã xử lý
RET000811,ORD0032153,2024-12-16,12,CUS00077,EMP1045,PRD0062,Miền Trung,Bình Định,32,20000,640000,Hàng hết hạn,Đang xử lý
RET000812,ORD0049402,2024-10-22,10,CUS00094,EMP1033,PRD0008,Miền Bắc,Nam Định,1,18000,18000,Hàng hết hạn,Đang xử lý
RET000813,ORD0037609,2024-09-26,9,CUS01304,EMP1030,PRD0092,Miền Bắc,Hải Dương,21,12000,252000,Sai sản phẩm,Đang xử lý
RET000814,ORD0039156,2024-07-19,7,CUS00075,EMP1108,PRD0038,Miền Nam,Tiền Giang,23,10000,230000,Hàng hết hạn,Đã xử lý
RET000815,ORD0028083,2024-09-08,9,CUS00674,EMP1109,PRD0063,Miền Nam,Vũng Tàu,17,9000,153000,Hàng hết hạn,Đã xử lý
RET000816,ORD0031540,2024-12-31,12,CUS01527,EMP1095,PRD0007,Miền Nam,TP.HCM,5,50000,250000,Hàng hết hạn,Đã xử lý
RET000817,ORD0041104,2024-10-27,10,CUS01172,EMP1050,PRD0045,Miền Trung,Huế,8,18000,144000,Hàng lỗi,Từ chối
RET000818,ORD0053517,2024-02-14,2,CUS01755,EMP1038,PRD0020,Miền Trung,Nghệ An,39,20000,780000,Sai sản phẩm,Đã xử lý
RET000819,ORD0054320,2024-04-14,4,CUS01323,EMP1079,PRD0056,Miền Nam,Bình Phước,31,10000,310000,Hàng vỡ vận chuyển,Đã xử lý
RET000820,ORD0042339,2024-09-15,9,CUS00055,EMP1014,PRD0037,Miền Bắc,Hải Dương,3,15000,45000,Hàng lỗi,Đã xử lý
RET000821,ORD0010302,2024-06-18,6,CUS01095,EMP1027,PRD0015,Miền Bắc,Hải Phòng,8,9000,72000,Hàng vỡ vận chuyển,Đã xử lý
RET000822,ORD0054339,2024-06-24,6,CUS00964,EMP1004,PRD0051,Miền Bắc,Bắc Ninh,2,8500,17000,Hàng hết hạn,Đã xử lý
RET000823,ORD0021352,2024-08-08,8,CUS01179,EMP1107,PRD0092,Miền Nam,Bình Phước,11,12000,132000,Hàng lỗi,Đã xử lý
RET000824,ORD0035356,2024-06-25,6,CUS00964,EMP1004,PRD0076,Miền Bắc,Bắc Ninh,6,9000,54000,Không đúng đơn hàng,Đã xử lý
RET000825,ORD0040384,2024-07-30,7,CUS01201,EMP1007,PRD0040,Miền Bắc,Bắc Ninh,30,18000,540000,Hàng lỗi,Đã xử lý
RET000826,ORD0024525,2024-03-27,3,CUS01828,EMP1041,PRD0063,Miền Trung,Nghệ An,17,9000,153000,Hàng vỡ vận chuyển,Đã xử lý
RET000827,ORD0014637,2024-03-16,3,CUS00208,EMP1009,PRD0018,Miền Bắc,Hà Nội,8,20000,160000,Sai sản phẩm,Đã xử lý
RET000828,ORD0013346,2024-12-31,12,CUS01095,EMP1027,PRD0068,Miền Bắc,Hải Phòng,33,35000,1155000,Khách từ chối nhận,Đã xử lý
RET000829,ORD0055822,2024-11-05,11,CUS01105,EMP1063,PRD0086,Miền Nam,Vũng Tàu,11,18000,198000,Hàng lỗi,Đã xử lý
RET000830,ORD0013301,2024-11-01,11,CUS00870,EMP1087,PRD0019,Miền Nam,Cần Thơ,2,35000,70000,Không đúng đơn hàng,Đã xử lý
RET000831,ORD0056108,2024-10-16,10,CUS00549,EMP1025,PRD0051,Miền Bắc,Hà Nội,19,8500,161500,Hàng lỗi,Đã xử lý
RET000832,ORD0038380,2024-11-04,11,CUS00487,EMP1045,PRD0067,Miền Trung,Khánh Hòa,1,20000,20000,Sai sản phẩm,Đã xử lý
RET000833,ORD0010186,2024-04-13,4,CUS00260,EMP1101,PRD0008,Miền Nam,Cần Thơ,2,18000,36000,Hàng lỗi,Đã xử lý
RET000834,ORD0026854,2024-11-22,11,CUS00573,EMP1041,PRD0047,Miền Trung,Huế,21,20000,420000,Không đúng đơn hàng,Đang xử lý
RET000835,ORD0032979,2024-02-10,2,CUS01148,EMP1053,PRD0024,Miền Nam,Bình Dương,38,40000,1520000,Hàng lỗi,Đã xử lý
RET000836,ORD0012604,2024-03-24,3,CUS01554,EMP1028,PRD0026,Miền Bắc,Hải Dương,12,15000,180000,Không đúng đơn hàng,Đang xử lý
RET000837,ORD0031784,2024-09-23,9,CUS01304,EMP1030,PRD0024,Miền Bắc,Hải Dương,46,40000,1840000,Hàng vỡ vận chuyển,Đã xử lý
RET000838,ORD0038217,2024-10-13,10,CUS01778,EMP1008,PRD0084,Miền Bắc,Nam Định,8,10000,80000,Sai sản phẩm,Đang xử lý
RET000839,ORD0031845,2024-07-01,7,CUS00782,EMP1093,PRD0096,Miền Nam,Bình Dương,6,35000,210000,Không đúng đơn hàng,Đã xử lý
RET000840,ORD0036626,2024-12-10,12,CUS00269,EMP1044,PRD0045,Miền Trung,Bình Định,6,18000,108000,Không đúng đơn hàng,Đã xử lý
RET000841,ORD0055221,2024-10-14,10,CUS00259,EMP1018,PRD0075,Miền Bắc,Nam Định,6,35000,210000,Hàng hết hạn,Đang xử lý
RET000842,ORD0019256,2024-10-11,10,CUS01301,EMP1004,PRD0076,Miền Bắc,Hải Phòng,1,9000,9000,Không đúng đơn hàng,Đã xử lý
RET000843,ORD0057463,2024-04-05,4,CUS01868,EMP1044,PRD0035,Miền Trung,Quảng Ngãi,44,18000,792000,Hàng hết hạn,Đã xử lý
RET000844,ORD0017075,2024-11-13,11,CUS01106,EMP1047,PRD0062,Miền Trung,Đà Nẵng,49,20000,980000,Hàng hết hạn,Đã xử lý
RET000845,ORD0053569,2024-06-16,6,CUS01722,EMP1019,PRD0071,Miền Bắc,Quảng Ninh,22,12000,264000,Không đúng đơn hàng,Đã xử lý
RET000846,ORD0035917,2024-07-07,7,CUS01138,EMP1017,PRD0017,Miền Bắc,Quảng Ninh,39,35000,1365000,Không đúng đơn hàng,Đang xử lý
RET000847,ORD0028380,2024-08-28,8,CUS00135,EMP1004,PRD0018,Miền Bắc,Hải Dương,7,20000,140000,Sai sản phẩm,Đã xử lý
RET000848,ORD0056296,2024-06-01,6,CUS00248,EMP1099,PRD0081,Miền Nam,Vũng Tàu,42,30000,1260000,Hàng lỗi,Đã xử lý
RET000849,ORD0021154,2024-10-18,10,CUS00573,EMP1041,PRD0035,Miền Trung,Huế,1,18000,18000,Không đúng đơn hàng,Đã xử lý
RET000850,ORD0057900,2024-03-22,3,CUS01230,EMP1008,PRD0092,Miền Bắc,Hải Dương,16,12000,192000,Khách từ chối nhận,Đang xử lý
RET000851,ORD0013000,2024-06-08,6,CUS01727,EMP1051,PRD0087,Miền Trung,Nghệ An,3,15000,45000,Khách từ chối nhận,Đã xử lý
RET000852,ORD0012920,2024-11-11,11,CUS00629,EMP1061,PRD0090,Miền Nam,Bình Dương,16,18000,288000,Hàng hết hạn,Đã xử lý
RET000853,ORD0052101,2024-12-03,12,CUS00811,EMP1065,PRD0009,Miền Nam,Vũng Tàu,13,35000,455000,Hàng vỡ vận chuyển,Đã xử lý
RET000854,ORD0025055,2024-05-31,5,CUS01910,EMP1059,PRD0028,Miền Nam,Tiền Giang,11,15000,165000,Hàng vỡ vận chuyển,Đã xử lý
RET000855,ORD0054278,2024-11-06,11,CUS01166,EMP1092,PRD0091,Miền Nam,Vũng Tàu,11,12000,132000,Không đúng đơn hàng,Đã xử lý
RET000856,ORD0029820,2024-03-07,3,CUS01590,EMP1079,PRD0089,Miền Nam,TP.HCM,7,35000,245000,Hàng vỡ vận chuyển,Đã xử lý
RET000857,ORD0015864,2024-08-03,8,CUS00476,EMP1040,PRD0012,Miền Trung,Khánh Hòa,4,12000,48000,Hàng hết hạn,Đã xử lý
RET000858,ORD0037012,2024-05-12,5,CUS00013,EMP1069,PRD0096,Miền Nam,Bình Phước,1,35000,35000,Khách từ chối nhận,Đã xử lý
RET000859,ORD0026873,2024-10-23,10,CUS00582,EMP1076,PRD0010,Miền Nam,Vũng Tàu,10,30000,300000,Khách từ chối nhận,Đã xử lý
RET000860,ORD0013055,2024-04-21,4,CUS00573,EMP1041,PRD0097,Miền Trung,Huế,2,8500,17000,Hàng lỗi,Đã xử lý
RET000861,ORD0031127,2024-06-06,6,CUS01215,EMP1106,PRD0023,Miền Nam,Bình Phước,6,35000,210000,Hàng vỡ vận chuyển,Đã xử lý
